"caminho","bytes","classificacao","justificativa","sha256"
"claude-cookbooks-main/scripts/validate_all_notebooks.py","33393","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","27f50b2b9510822211e84f33f02dfd3a9ebd340d6cef84ddf56c97a5ddc5af66"
"claude-cookbooks-main/scripts/validate_authors_sorted.py","3022","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","df40f6d7e6d2595eb8c8830064eed344165d37a8da9f6d554b43d08e828203ad"
"claude-cookbooks-main/scripts/validate_notebooks.py","1779","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","3840acc1382c6381b63dab2dde86365a0b584c85f26a954da8aac20d723b84eb"
"claude-cookbooks-main/skills/.claude/hooks/pre-bash.sh","1231","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","0289df228ed2c6d9532bbed81aff610ce7da77ace26a86156ea0599f7a15b567"
"claude-cookbooks-main/skills/.claude/hooks/pre-write.sh","1027","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","23e0443ce0e3fd512da988f4b90b999bdfbb08239ebb0fc13852608b6a1a4bd6"
"claude-cookbooks-main/skills/.claude/hooks/session-start.sh","2391","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","22817d19fd84b53f00bceee64f1c2591ed8de07cfd5df49ee3a15bbbaa37e643"
"claude-cookbooks-main/skills/.claude/settings.json","878","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","35c76e7a5820044c0cde7f43eeb0ff5db58a54eec0982ef3873d5e5995f9a7ae"
"claude-cookbooks-main/skills/.env.example","554","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","f1352772209218ada10c2fd64789dfb1ee3f1247ccea3647685191268d13c3ab"
"claude-cookbooks-main/skills/.gitignore","338","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","558b94f1100b1db52cf5da0490921585707b12bbfd655f2b26a4b26278998468"
"claude-cookbooks-main/skills/assets/not-just-markdown.png","212266","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","bf4ffe1c25f17c8b27ec6865202a48fcb0ac312e4f200f1985b3a97b8c11dfaa"
"claude-cookbooks-main/skills/assets/prog-disc-1.png","296725","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","e2a830950f12cfb0fa20d98778f710c5fec5a48a98c8e4e23bcd976283fd69ec"
"claude-cookbooks-main/skills/assets/prog-disc-2.png","369827","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","230698f47021c023aa28ddf812ae6126a24189ebf3206af1e564a405088a61cb"
"claude-cookbooks-main/skills/assets/skills-bundled-files.png","350270","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","fd8482a8979786d95253ed2f20b64a3ae40dc2cb88018956128e46a28d26bc61"
"claude-cookbooks-main/skills/assets/skills-conceptual-diagram.png","303780","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","233cdaf4eff356ea498e52a51fe848cd3f5212cf0425d1af528553af2088bab9"
"claude-cookbooks-main/skills/CLAUDE.md","8202","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","6ab9a994c77d36d244c93938407c67908496ca5a9347eb028fde69436d1205cc"
"claude-cookbooks-main/skills/custom_skills/analyzing-financial-statements/calculate_ratios.py","12872","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","b95cfd4710b852232c67f667f0c227ac863e76cad4182653e03660f6ade937d6"
"claude-cookbooks-main/skills/custom_skills/analyzing-financial-statements/interpret_ratios.py","16469","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","9e69e02ce098227f1e3d4032a86c65a891d461cf93917eb61b60ab03a6d90690"
"claude-cookbooks-main/skills/custom_skills/analyzing-financial-statements/SKILL.md","2479","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","75b9aeac304a1578fea7f0c11642443d5ff248c208acf0c89c9ed2bdaf28ac52"
"claude-cookbooks-main/skills/custom_skills/applying-brand-guidelines/apply_brand.py","15286","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","607b341d9687fc48c651adf4771188f0ab8185ca0134c007f023d2288a553cab"
"claude-cookbooks-main/skills/custom_skills/applying-brand-guidelines/REFERENCE.md","3569","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","72078430b36e1c06baa08f9b7b7e80e02745b465e48477df96031af56c605182"
"claude-cookbooks-main/skills/custom_skills/applying-brand-guidelines/SKILL.md","4855","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","6db648c228eefa92d73a47676de68c6b1925e15ba6e6d8144aa079495771e59b"
"claude-cookbooks-main/skills/custom_skills/applying-brand-guidelines/validate_brand.py","10575","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","58cd4bb6067e2e5968203b1025e965046f2cbf0203fee08aa2f4b4d0ad330b36"
"claude-cookbooks-main/skills/custom_skills/creating-financial-models/dcf_model.py","17213","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a339d9458625a186426d035214db19874dc78a98d95d6a0d332f585377cbc123"
"claude-cookbooks-main/skills/custom_skills/creating-financial-models/sensitivity_analysis.py","11543","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","610548fde88dc25ac401cbe1408965b650549d7cf7b3226b458ba56755967652"
"claude-cookbooks-main/skills/custom_skills/creating-financial-models/SKILL.md","5107","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","c6fd5ad7cb6d3abe013187455c3406019c6694c17b1ee389ea1e4c0f23eba8cb"
"claude-cookbooks-main/skills/file_utils.py","9767","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","33bf1e9488358989070aa944f42adce556da59109d0e84be443bc80fd2882dc9"
"claude-cookbooks-main/skills/notebooks/01_skills_introduction.ipynb","34873","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","7feb615542a0a8645054b41fb88005d3bd1eb90342e85b58720ac5b2c50d06c2"
"claude-cookbooks-main/skills/notebooks/02_skills_financial_applications.ipynb","37724","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a84344b9f3a9e1a47020a2946c539b29052b3e05d6a4b9e332172a40a6241315"
"claude-cookbooks-main/skills/notebooks/03_skills_custom_development.ipynb","48859","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","e48510e570242393d8c17e2f6393d50aed1ad583ca2703139f7a04edbdefdb59"
"claude-cookbooks-main/skills/README.md","11698","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","d6f37411b0f95ebc4f33b735b2cf74b05695dd3ecb832905ebd2aa5031e20faa"
"claude-cookbooks-main/skills/requirements.txt","1260","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","2452afcd4fc2d1ace1d5f6efb629c012cbd0f44eac70a67acb62114ecdf5e4a4"
"claude-cookbooks-main/skills/sample_data/budget_template.csv","2411","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","ac7813352abdf2545975bccea8699af8a38e99c019c8a575eed339cb33661bed"
"claude-cookbooks-main/skills/sample_data/financial_statements.csv","1748","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","e831cb7299580539c025fff1141cc86faa235407c12d9ae1df31738b0a543988"
"claude-cookbooks-main/skills/sample_data/portfolio_holdings.json","4601","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","4d3ab704d17fa9de5a31b5f292db4dbb306dbd746f1c15d2fc43167d70d41afb"
"claude-cookbooks-main/skills/sample_data/quarterly_metrics.json","1964","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","6ed156e2d5628b19c99cbaf26c5a33d200316f3a9f0b82f04258bbab30a867b4"
"claude-cookbooks-main/skills/skill_utils.py","12406","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","7bea111dd09838d7a32df9a8cd469409fd3fa62e452b417a1a04b57efd8328bf"
"claude-cookbooks-main/tests/__init__.py","51","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","d6a03f457b8b83e92c0ad39875e77067dab6275e5da0ef994c08a20acfab304e"
"claude-cookbooks-main/tests/conftest.py","4949","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","e46e561e82aaae00fa70990638ca6bfe4bea9da2a9fd227bcfecb5ce15c78d1d"
"claude-cookbooks-main/tests/notebook_tests/__init__.py","39","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","9aea59c2841e8bfe673927e62b921e4d740d2ac582773d10526c5a53345acf8f"
"claude-cookbooks-main/tests/notebook_tests/conftest.py","4018","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","7da90fa416bb92940fc86d1eca66f8f4a3d5f89dfe29719655195dbdc474c32b"
"claude-cookbooks-main/tests/notebook_tests/test_notebooks.py","11259","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","7f8273c1bb51113ab6b6b3bf2e1966a03e1151e614f4622fdd4e7026d0d2e804"
"claude-cookbooks-main/tests/notebook_tests/utils.py","11795","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","babb7eff351ad7c8eafdc0ed886f96e0c0ad0c0d568d346f1f20e7dae551fa48"
"claude-cookbooks-main/third_party/Deepgram/prerecorded_audio.ipynb","9831","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","aea3b9a178b9b57034ef5c89322b380cd7d7fe729b6ec87701f56287ff489ce8"
"claude-cookbooks-main/third_party/Deepgram/README.md","1453","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","8432962a13a783eb877caa48ef49e3ca15a67b0e03f1ebed46bdb5b11005d188"
"claude-cookbooks-main/third_party/ElevenLabs/.env.example","276","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","bf9aeaa9de7340b21e295f56cca3c3acd578267e587800ed1766c69540d4ffdb"
"claude-cookbooks-main/third_party/ElevenLabs/low_latency_stt_claude_tts.ipynb","169703","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","edc8164b7d520bf28af4c6a19270041d036067494d54ca7b99f7e4fc9cf0af4f"
"claude-cookbooks-main/third_party/ElevenLabs/README.md","8658","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","ebda20b30055280eba2b87823cd4cc4661011e2796e2d56e60b0dd1da1761b68"
"claude-cookbooks-main/third_party/ElevenLabs/requirements.txt","143","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","69cbbac67700d3b6f4e5302663c320b8710e4204a22b8f2f567f5f749141c96f"
"claude-cookbooks-main/third_party/ElevenLabs/stream_voice_assistant_websocket.py","12729","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","98765415ee08908b04a8f0e48b76991efe91285828372b2788fb9a03655ed0b3"
"claude-cookbooks-main/third_party/LlamaIndex/Basic_RAG_With_LlamaIndex.ipynb","9339","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","ea5cb9e245c341bbcb57247c06067b8fceb5011d5b6fdb06246132665dd8980a"
"claude-cookbooks-main/third_party/LlamaIndex/Multi_Document_Agents.ipynb","90619","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","c783d69591189f6aad222a459a987c4a6dfb6b656b30d6449326f2d10bf7e5c4"
"claude-cookbooks-main/third_party/LlamaIndex/Multi_Modal.ipynb","459869","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","fdbb0ae36036e060f91582b7f798933d48d21da2f996013a9c3f6e74b6a90a6a"
"claude-cookbooks-main/third_party/LlamaIndex/ReAct_Agent.ipynb","86529","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","f55088114baed56c1961d7022711ffdd87cfaf2a803456e5cae0972e91de3786"
"claude-cookbooks-main/third_party/LlamaIndex/README.md","1149","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","c6b0fcf80c68289545e996ec889637e8acfc9332ab2c2536e983fa99f0b2b550"
"claude-cookbooks-main/third_party/LlamaIndex/Router_Query_Engine.ipynb","80078","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","cc11d885b000c4c16a7cdfa437e1e38044eb466578fa3d892c78921e6171bfcd"
"claude-cookbooks-main/third_party/LlamaIndex/SubQuestion_Query_Engine.ipynb","87474","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","aac5ea0947b551250ca7c81de7bfcb02e8e3c1b66fdeff1ca90e8df840f77763"
"claude-cookbooks-main/third_party/MongoDB/rag_using_mongodb.ipynb","31956","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","5c9da0a128454e724d6b9f7f40fb0c3b016de22859f53c5754eb98957d2ee386"
"claude-cookbooks-main/third_party/Pinecone/claude_3_rag_agent.ipynb","85835","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","d374d2848c0ddf301b74779b7a5d65925226adb88ada4ee208e4c6c6f1de9a74"
"claude-cookbooks-main/third_party/Pinecone/rag_using_pinecone.ipynb","22394","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","07a985348b4bcfbea7227550daaee6a3c49b350a0ff048f835602f8f330c3684"
"claude-cookbooks-main/third_party/VoyageAI/how_to_create_embeddings.md","12995","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","af4cf0686ec5cba54d5f6492f73134d3a4004a6131029efbe2be395f65348d71"
"claude-cookbooks-main/third_party/Wikipedia/wikipedia-search-cookbook.ipynb","33119","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","d3bd4c4494763116ee9f1f9bcbd774561223c2a36b1ea95b067d287d8f2e69bb"
"claude-cookbooks-main/third_party/WolframAlpha/using_llm_api.ipynb","24657","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a8354bc29d80448ac4e831c7e36e8be6baebb0fe2390c16867ce5dc215bb10ff"
"claude-cookbooks-main/tool_evaluation/evaluation.xml","1949","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","ba57cca61ab0acaef96fe993702c3124e1890bf5d78234ae36adb28c3e4776b3"
"claude-cookbooks-main/tool_evaluation/tool_evaluation.ipynb","41405","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","3ec67f41a8ab899bcd724829e77e82092e10c11d70c5aa60e33f52a4b1c39be0"
"claude-cookbooks-main/tool_use/.env.example","365","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","8a3bb699a4248a1f4f2b6b6cbc09c1ab3a2faa1de8663680629e9a56e3dfbeee"
"claude-cookbooks-main/tool_use/__init__.py","0","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"claude-cookbooks-main/tool_use/automatic-context-compaction.ipynb","60180","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","8788a970fae5299a76a94daa53a20bf761ad0c4433124cb13a12e4d70d6ed3d6"
"claude-cookbooks-main/tool_use/calculator_tool.ipynb","11382","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","e4673b395c2df9e1dfe94ee52089ecd42c6910dad14b1e30dd3c8e18ecc2d9fc"
"claude-cookbooks-main/tool_use/context_engineering/.gitignore","24","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","947f24f869242d60d487237e81d2a7b27779f30d7944c8133df06fc245c2c8ce"
"claude-cookbooks-main/tool_use/context_engineering/context_engineering_tools.ipynb","516683","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","a78f2b21b70cc53e6e8b8e03eaeee02af6bcfc1c5fecd6cbead0b720e2f21c07"
"claude-cookbooks-main/tool_use/context_engineering/research_corpus.py","76689","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","6ab42f84d47434b8393b2cd0050122badcbbdf917be1747146bd64bed47b9fb4"
"claude-cookbooks-main/tool_use/customer_service_agent.ipynb","15537","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","31d49621c5cc90a63c77f550eef8dafccd924149e67c3add769eb28ae7c22de1"
"claude-cookbooks-main/tool_use/extracting_structured_json.ipynb","17024","nao_utilizado","Material terceiro sem import, rota ou participacao no build da aplicacao.","ba6939f366f89c2290555fe206cd6e51b5fdca7c88db03364479c06e34a94fcf"
